"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
1672152,6,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
3094738,5,8,0,0,0,0,2,2,2,2,1,"No",0,0.5,0.46,0,"Yes","No","No","Yes","No","No"
2155643,0,4,0,46,56,56,0,0,0,0,1,"No",0,0.22,0.14,0,"No","No","No","Yes","No","No"
1929571,43,8,0,0,0,0,0,0,0,0,0,"No",0,0.96,0.97,0,"No","No","No","Yes","No","No"
1616220,28,52,0,0,0,0,0,1,2,2,0,"No",0,0.82,0.88,0,"Yes","No","No","Yes","No","No"
1382765,1,8,0,21,39,57,10,24,50,69,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","Yes"
1240063,301,2,0,0,0,0,0,0,2,2,0,"No",0,0.74,0.76,0,"Yes","No","No","Yes","No","No"
1295190,8,8,0,20,40,40,9,27,43,68,2,"No",0,0.61,0.62,0,"No","No","Yes","Yes","No","Yes"
1340923,693,NA,0,0,0,0,1,6,7,14,1,"No",0,-99,-99,0,"No","No","No","No","No","No"
1658436,2,2,0,4,4,4,6,8,10,10,0,"No",0,0.5,0.4,0,"Yes","No","No","Yes","No","Yes"
1467811,395,8,1,1380,2688,4008,421,1074,1936,3509,216,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
1575891,7,12,3,12,12,18,3,12,25,32,1,"No",0,0.78,0.78,0,"No","No","No","Yes","No","Yes"
2982468,3,8,0,0,0,0,0,0,1,1,1,"No",0,0.83,0.85,0,"No","No","No","Yes","No","No"
2026479,0,2,1,3,4,6,1,3,4,4,0,"No",0,0.87,0.93,0,"No","No","No","Yes","No","Yes"
3106398,6,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","No"
2149368,152,8,0,0,0,0,2,4,6,13,0,"No",0,1,1,0,"Yes","No","No","Yes","No","No"
3067338,5,2,0,0,0,0,0,0,2,2,0,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
1439544,-44,9,15,174,182,187,128,133,154,181,0,"No",0,0.86,0.84,44,"No","No","No","Yes","No","Yes"
1318421,0,8,0,7,7,11,3,8,11,16,1,"No",0,0.74,0.7,0,"No","No","No","Yes","No","Yes"
1853116,23,2,0,42,78,114,19,42,76,78,3,"No",0,0.91,0.89,0,"Yes","No","No","Yes","No","Yes"
2856938,2529,8,0,0,0,0,1,1,11,18,0,"No",0,0.94,0.94,0,"No","No","Yes","Yes","No","No"
2106545,0,2,0,8,14,17,0,0,0,0,0,"No",0,0.66,0.63,0,"Yes","No","No","Yes","No","Yes"
3270837,2500,12,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.87,0,"No","No","No","Yes","No","No"
3082269,1,8,0,5,7,11,0,3,5,8,1,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2198758,5,8,0,4,4,4,0,0,0,1,0,"No",0,0,0.06,0,"Yes","No","No","Yes","No","No"
3047214,1,9,0,0,0,0,1,2,3,4,1,"No",0,0.7,0.66,0,"Yes","No","No","Yes","No","No"
2114174,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.7,0,"No","No","No","Yes","No","No"
2927366,6,8,0,0,0,0,0,1,1,1,0,"No",0,0.95,0.77,0,"No","No","No","Yes","No","No"
2023680,3,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1149756,1674,8,0,0,0,0,0,3,15,622,319,"No",0,0.97,0.99,0,"No","No","No","Yes","No","No"
3122743,12,8,0,176,176,176,0,3,4,8,0,"No",0,0.5,0.52,0,"Yes","No","No","No","No","No"
1823956,7,4,0,0,0,0,2,2,2,2,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1176662,12,2,0,0,0,0,0,0,0,0,1,"No",0,0.94,0.97,0,"Yes","No","Yes","Yes","No","No"
1152197,3,8,0,0,0,2,0,1,1,1,1,"No",0,0.74,0.76,0,"No","No","No","Yes","No","No"
3213362,6,8,5,33,63,87,6,27,47,74,0,"No",0,1,1,0,"No","No","No","Yes","No","No"
2124458,19,8,0,0,0,0,1,2,2,6,1,"No",0,0.87,0.88,0,"No","No","Yes","Yes","No","No"
1370580,8425,8,0,0,0,0,10,77,181,210,16,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1419312,2,12,1,1,1,3,0,1,3,4,1,"No",0,0.87,0.75,0,"No","No","No","Yes","No","No"
2050603,91,8,59,94,128,213,37,110,234,342,41,"No",0,0.94,0.9,0,"No","No","No","Yes","No","No"
1299543,691,8,9,0,0,0,16,47,104,173,37,"No",0,1,0.97,0,"No","No","No","Yes","No","No"
1924013,3,8,0,9,17,27,3,10,18,29,2,"No",1,0.43,0.46,0,"No","No","No","Yes","No","Yes"
2804970,1115,2,178,0,451,795,42,182,1053,1389,247,"No",0,0.93,0.97,0,"No","No","No","Yes","No","No"
3065060,4970,12,0,0,0,0,0,0,2,2,1,"No",0,0.94,0.87,0,"No","No","No","Yes","No","No"
1358277,1,2,0,2,3,4,1,1,2,2,0,"No",1,0.14,0.32,0,"No","No","No","Yes","No","Yes"
1631775,12,4,0,1,9,11,5,9,16,23,1,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1533383,0,8,0,5,7,9,2,3,4,7,1,"No",0,0.26,0.34,0,"No","No","No","Yes","No","Yes"
2257274,3979,8,0,0,0,0,3,5,6,7,0,"No",0,0.94,0.93,0,"No","No","No","Yes","No","No"
1467420,5,8,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.97,0,"No","No","No","Yes","No","No"
1703471,87,8,0,0,0,0,0,0,0,0,0,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
3211037,203,9,0,0,0,0,0,0,1,7,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
1615651,81,8,6,34,90,146,27,84,158,240,35,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
3195030,45,0,1,400,400,400,7,40,105,168,20,"No",0,0,0,0,"No","No","No","No","No","No"
3196644,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2052807,80,12,1,79,147,232,23,97,193,289,23,"No",0,0.78,0.78,0,"No","No","Yes","Yes","No","No"
1358427,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
2079801,2,12,2,0,3,3,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2219753,5,8,0,0,0,0,0,1,1,1,0,"No",0,0.93,0.87,0,"Yes","No","No","Yes","No","No"
1558022,3,2,0,0,0,0,0,0,0,0,0,"No",0,0.8,0.82,0,"Yes","No","No","Yes","No","No"
1617870,0,8,0,7,7,7,0,1,4,4,0,"No",5,0.42,0.36,0,"No","No","No","Yes","No","Yes"
1920200,58,52,0,0,0,0,0,0,2,4,2,"No",0,0.35,0.51,0,"Yes","No","No","Yes","No","No"
2817848,3868,26,204,0,0,0,279,795,1915,2977,283,"No",0,0.15,0.11,0,"No","No","No","Yes","No","No"
1291333,3,4,0,2,4,4,0,0,0,0,0,"No",0,0.89,0.9,0,"Yes","No","Yes","Yes","No","No"
2190208,63,2,0,0,0,0,2,15,32,43,1,"No",0,1,0.98,0,"Yes","No","No","Yes","No","No"
3016439,3,8,0,0,0,0,0,0,0,0,0,"No",0,1,0.98,0,"No","No","No","Yes","No","No"
1332246,7,9,0,0,0,0,0,0,1,2,0,"No",0,0.91,0.74,0,"No","No","No","Yes","No","No"
3123325,447,8,417,2259,3855,5374,823,2135,3210,4717,494,"No",0,0.89,0.91,8,"No","No","No","Yes","No","No"
1511021,1,2,0,24,24,24,1,6,6,6,0,"No",0,0.38,0.4,0,"Yes","No","No","Yes","No","Yes"
1450166,6,12,0,0,0,0,0,0,1,3,0,"No",0,0.63,0.72,0,"No","No","No","Yes","No","No"
1450828,10,8,0,0,6,12,0,2,18,22,5,"No",0,0.91,0.68,0,"No","No","Yes","Yes","No","No"
2008211,3,2,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
1944606,4,8,0,32,32,32,5,18,33,46,3,"No",0,0.97,0.98,0,"No","No","No","Yes","No","Yes"
2128114,6,8,0,0,0,2,0,2,3,5,0,"No",0,0.88,0.91,0,"No","No","No","Yes","No","No"
1421061,9,12,7,0,0,0,0,0,0,0,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
1622730,4990,2,0,0,0,0,0,0,0,0,1,"No",0,0.59,0.78,0,"No","No","No","Yes","No","No"
1981602,228,2,0,400,950,1250,57,313,839,1493,113,"No",100,0.3,0.36,0,"No","No","No","Yes","No","No"
1427316,0,8,0,48,95,95,0,0,0,0,11,"No",0,0.65,0.4,0,"Yes","No","Yes","No","No","Yes"
1421391,3,8,0,0,0,0,0,0,1,1,1,"No",0,0.69,0.71,0,"No","No","No","Yes","No","No"
3133536,10,2,0,20,20,20,0,0,0,0,0,"No",0,0.91,0.91,0,"Yes","No","No","Yes","No","No"
1616427,16,0,0,0,0,0,1,2,5,5,1,"No",0,0,0,0,"No","No","No","Yes","No","No"
2097390,33,8,2,26,48,59,8,44,126,161,11,"No",0,0.77,0.82,0,"No","No","No","Yes","No","No"
1885882,3,8,0,24,40,64,12,23,44,67,0,"No",0,1,0.92,0,"No","No","No","Yes","No","Yes"
1124527,5,8,0,0,2,4,0,3,4,5,0,"No",0,0,0,0,"No","No","Yes","Yes","No","No"
1691221,4,9,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1850957,18,8,0,24,36,48,4,15,27,41,2,"No",0,0.93,0.85,0,"No","No","No","Yes","No","No"
1374616,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1943719,18,8,0,30,30,60,4,14,20,25,0,"No",0,0.51,0.47,0,"No","No","Yes","Yes","No","No"
1319035,2,8,0,0,0,0,0,0,0,0,1,"No",0,0.84,0.78,0,"No","No","No","Yes","No","No"
2129225,0,2,0,0,0,0,0,0,0,0,0,"No",0,0.37,0.36,0,"No","No","Yes","Yes","No","No"
2106143,2,2,0,20,20,40,3,7,19,33,0,"No",0,0.12,0.1,0,"Yes","No","Yes","Yes","No","Yes"
1945989,33,4,0,0,0,0,0,1,1,1,0,"No",0,0.87,0.9,0,"No","No","No","Yes","No","No"
1304413,8,9,0,0,0,0,0,0,0,0,1,"No",0,0.94,0.91,0,"No","No","No","Yes","No","No"
1669561,2160,12,30,0,0,0,67,648,1454,1866,177,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
1313925,69,52,0,0,0,0,6,18,32,52,6,"No",0,0.98,0.9,0,"Yes","No","No","Yes","No","No"
3080943,148,8,92,163,356,527,40,179,349,558,57,"No",0,0.9,0.95,0,"No","No","No","Yes","No","No"
1948045,131,9,11,60,136,193,34,106,208,319,34,"No",0,0.91,0.77,0,"No","No","Yes","Yes","No","No"
2164715,7,2,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2071798,5,8,0,6,16,26,2,6,17,30,0,"No",0,0.65,0.67,0,"No","No","No","Yes","No","Yes"
1712677,536,8,48,200,600,1200,132,352,725,953,193,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2872236,1272,8,0,0,0,0,72,79,81,85,7,"No",0,1,1,0,"No","No","No","Yes","No","No"
1361196,14,8,0,0,0,5,0,4,11,20,0,"No",0,0.95,0.86,0,"No","No","No","Yes","No","No"
1590532,71,4,12,0,0,0,0,8,16,28,5,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1512236,5,2,0,0,0,0,0,0,1,4,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
1188735,5309,8,8,0,0,0,49,141,254,367,114,"No",0,1,0.94,0,"No","No","No","Yes","No","No"
2302604,0,2,0,34,34,52,0,0,0,0,0,"No",16,0.9,0.92,0,"Yes","No","No","Yes","No","Yes"
1336524,0,2,0,126,126,126,0,0,0,0,0,"No",0,0,0,0,"Yes","No","No","Yes","No","No"
1659550,2,8,0,7,7,21,2,9,17,21,0,"No",0,0.84,0.77,0,"No","No","No","Yes","No","No"
1747756,7,2,0,0,0,0,0,0,0,0,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","No"
1541012,12,8,0,0,0,0,0,2,4,4,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","No"
1777049,692,12,0,0,0,0,0,0,0,0,0,"No",0,0.93,0.89,0,"No","No","Yes","Yes","No","No"
3166561,13,8,13,0,8,17,5,11,20,32,3,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2037274,590,0,106,1477,2477,3477,315,1079,2151,3153,326,"No",0,0,0,0,"No","No","No","No","No","No"
2131789,5,8,0,92,137,197,14,58,112,170,20,"No",15,0.34,0.53,0,"No","No","Yes","Yes","No","Yes"
1879247,0,14,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.88,0,"No","No","No","Yes","No","No"
2824846,6,2,0,0,6,6,0,2,3,4,2,"No",0,0.83,0.8,0,"No","No","No","Yes","No","No"
1706366,7,2,0,12,12,18,8,10,17,24,3,"No",0,0.98,0.96,0,"No","No","Yes","Yes","No","No"
2838723,2,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
1370238,2473,9,0,0,0,0,0,4,5,10,12,"No",0,0.91,0.77,0,"No","No","No","Yes","No","No"
3075399,6,4,4,0,0,0,5,13,17,17,1,"No",0,0.22,0.15,0,"Yes","No","No","Yes","No","No"
1957383,-27,2,0,400,480,560,95,395,652,932,90,"No",0,0.06,0.03,59,"No","No","No","Yes","No","Yes"
1206656,8,2,0,0,0,0,0,1,4,7,0,"No",0,0.75,0.7,0,"Yes","No","No","Yes","No","No"
1763516,2,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1250910,277,8,135,367,787,1087,117,355,789,1180,261,"No",0,0.88,0.92,1,"No","No","No","Yes","No","No"
2876884,7,8,0,0,0,0,0,0,1,1,2,"No",0,1,0.99,0,"No","No","Yes","Yes","No","No"
1220962,465,12,0,0,0,0,4,22,46,81,1,"No",0,0.74,0.72,0,"No","No","No","Yes","No","No"
3210145,4,4,0,0,0,0,0,0,0,0,1,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1807273,1,2,14,14,14,28,1,1,1,1,2,"No",0,0.71,0.63,0,"No","No","No","Yes","No","No"
2290218,174,8,0,0,0,0,6,35,89,116,32,"No",0,0.81,0.85,0,"No","No","No","Yes","No","No"
1740290,12,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"Yes","No","No","Yes","No","No"
2098695,0,8,0,0,0,0,0,0,0,0,0,"No",0,1,0.97,0,"No","No","No","Yes","No","No"
1452110,1,8,0,0,0,0,0,0,0,0,0,"No",0,0.91,0.93,0,"No","No","No","Yes","No","No"
1538956,0,3,0,5,7,10,3,5,6,6,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
1912052,63,NA,0,0,0,0,1,3,11,14,16,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
1644143,5,9,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1196536,8,8,0,0,0,0,0,0,0,0,0,"No",0,0.9,0.94,0,"No","No","No","Yes","No","No"
1303804,0,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
1999414,244,12,33,300,600,600,62,218,443,712,152,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
3203957,222,8,71,152,362,542,77,229,481,752,133,"No",0,0.63,0.68,0,"No","No","No","Yes","No","No"
2967785,199,8,6,150,250,400,34,126,283,413,63,"No",0,1,1,0,"No","No","No","Yes","No","No"
1136561,76,2,0,0,0,0,25,74,132,178,33,"No",0,0.99,0.98,0,"Yes","No","No","Yes","No","No"
2855140,0,4,0,4,4,7,12,16,19,20,1,"No",0,0.96,0.89,0,"No","No","No","Yes","No","Yes"
2853099,76,8,0,34,34,68,12,42,66,111,20,"No",0,0.95,0.95,0,"No","No","No","Yes","No","No"
1328270,24,8,18,48,72,108,12,39,66,111,20,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
1761960,34,2,0,0,0,0,1,3,5,7,2,"No",0,0.67,0.59,0,"No","No","No","Yes","No","No"
1693437,2,2,0,0,0,0,0,0,0,0,1,"No",0,1,0.99,0,"Yes","No","No","Yes","No","No"
3241173,9,8,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
1852667,204,8,0,0,0,0,6,25,53,96,8,"No",0,0.7,0.64,0,"No","No","No","Yes","No","No"
2211298,20,8,0,0,0,0,1,3,7,9,2,"No",0,0.97,0.97,0,"Yes","No","No","Yes","No","No"
3033333,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.68,0,"No","No","No","Yes","No","No"
1433556,12,13,0,2,8,14,0,2,8,18,0,"No",0,0.79,0.75,0,"No","No","No","Yes","No","No"
2273000,84,8,0,0,0,0,0,0,0,0,1,"No",0,0.61,0.78,0,"No","No","No","Yes","No","No"
2011095,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.63,0.72,0,"No","No","No","Yes","No","No"
1225120,8,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1426091,4,9,0,0,0,0,0,0,0,0,0,"No",0,0.91,0.77,0,"No","No","No","Yes","No","No"
3265742,2,12,0,0,0,0,0,0,1,1,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
1397432,125,8,40,97,181,253,47,101,206,296,103,"No",12,0.65,0.67,0,"No","No","No","Yes","No","No"
1312423,15,12,6,471,770,1095,73,256,541,870,94,"No",29,0.82,0.79,4,"No","No","No","Yes","No","Yes"
1585869,18,3,0,0,0,0,0,0,0,0,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2926524,2,2,0,0,0,1,0,1,1,1,0,"No",0,0.92,0.87,0,"No","No","No","Yes","No","No"
1558196,3,8,0,0,0,0,0,0,0,0,0,"No",0,1,0.92,0,"No","No","No","Yes","No","No"
1327279,204,12,0,0,0,0,6,16,26,33,23,"No",0,0.82,0.79,0,"Yes","No","No","Yes","No","No"
1539917,11,9,0,0,0,0,0,0,0,0,1,"No",0,0.68,0.66,0,"Yes","No","No","Yes","No","No"
1609643,3280,8,190,3400,6800,10200,778,3125,6404,9834,921,"No",0,0,0,0,"No","No","No","Yes","No","No"
3143671,68,8,0,0,0,0,0,0,2,6,2,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
2930983,59,52,0,0,0,0,3,8,13,19,11,"No",0,-99,0.5,0,"Yes","No","No","Yes","No","No"
3250599,6,2,0,16,32,48,1,8,18,27,2,"No",0,0.88,0.94,0,"No","No","No","Yes","No","No"
2094868,874,12,12,0,0,0,34,127,376,1041,56,"No",0,0.82,0.78,0,"No","No","No","Yes","No","No"
2850356,82,9,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.83,0,"No","No","No","Yes","No","No"
1970920,49,8,6,40,64,88,23,63,93,149,19,"No",0,0.42,0.36,0,"No","No","No","Yes","No","Yes"
1986320,87,8,0,0,0,0,0,1,1,3,2,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2989066,4,9,1,0,1,1,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
1852891,6,8,0,0,0,0,0,0,0,0,0,"No",0,0.5,0.4,0,"Yes","No","No","Yes","No","No"
2065020,95,8,0,42,131,210,11,42,157,256,18,"No",0,0.86,0.91,0,"No","No","No","Yes","No","No"
2186909,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.7,0,"Yes","No","No","Yes","No","No"
1121361,6,8,0,0,0,0,1,1,2,7,0,"No",0,0.97,0.94,0,"No","No","No","Yes","No","No"
1837877,5,12,0,0,0,0,0,0,0,2,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1540473,11,8,0,0,0,0,0,1,6,16,1,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
2005695,3006,8,1599,2537,8817,14737,1168,4894,12615,17825,1121,"No",0,0.84,0.82,0,"No","No","Yes","Yes","No","No"
1419505,0,2,0,0,0,0,0,0,0,0,202,"No",0,-99,-99,0,"Yes","No","Yes","Yes","Yes","No"
1731870,274,8,235,125,180,290,53,178,372,601,61,"No",0,0.86,0.89,0,"No","No","No","Yes","No","No"
1691810,2,2,0,0,0,0,2,2,2,2,0,"No",0,0.44,0.41,0,"No","No","No","Yes","No","Yes"
2160360,3,8,0,72,72,72,0,0,1,1,0,"No",0,0.5,0.52,0,"Yes","No","No","Yes","No","Yes"
1795771,29,8,1,0,14,28,3,16,30,45,6,"No",0,0.77,0.87,0,"No","No","No","Yes","No","No"
1181177,6,8,0,12,20,28,3,10,19,28,0,"No",0,0.79,0.66,0,"No","No","No","Yes","No","Yes"
1856969,0,2,31,33,33,33,6,9,11,13,2,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
2978034,23,4,16,19,38,57,5,22,37,50,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2207588,69,14,5,0,0,0,1,8,50,58,2,"No",0,0.93,0.94,0,"No","No","No","Yes","No","No"
2881301,341,12,0,0,0,0,0,2,4,8,0,"No",0,0.62,0.62,0,"No","No","No","Yes","No","No"
3098813,2,8,0,0,0,0,0,0,0,0,1,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
3175764,24,2,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.64,0,"No","No","Yes","Yes","No","No"
2828408,43,12,0,0,0,0,0,0,0,1,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1540934,0,8,0,7,15,19,4,6,18,28,1,"No",0,0.25,0.36,0,"No","No","No","Yes","No","Yes"
1489632,0,12,0,8,8,8,0,9,10,11,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","Yes"
3088860,531,2,2,0,0,0,23,58,417,1465,30,"No",0,1,0.6,0,"No","No","No","Yes","No","No"
2048802,89,2,25,0,45,102,13,67,137,226,33,"No",0,0.95,0.96,0,"No","No","No","Yes","No","No"
1389031,239,8,48,288,480,672,68,188,382,634,88,"No",0,0.9,0.94,0,"No","No","No","Yes","No","No"
1845285,72,8,15,10,50,96,14,39,104,147,19,"No",0,0.88,0.94,0,"No","No","No","Yes","No","No"
2092835,197,2,0,0,0,0,4,11,21,25,2,"No",0,0.9,0.95,0,"Yes","No","Yes","Yes","No","No"
1146673,12,9,0,0,0,0,0,0,0,0,1,"No",0,0.94,0.91,0,"No","No","No","Yes","No","No"
2174085,10,2,0,0,0,0,0,1,1,1,0,"No",0,0.33,0.19,0,"Yes","No","No","Yes","No","No"
2064404,42,8,0,75,171,267,26,73,165,251,0,"No",0,0.78,0.49,0,"No","No","No","Yes","No","No"
2099535,3,4,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
1586656,190,8,82,42,42,133,35,117,272,408,44,"No",0,0.89,0.67,0,"No","No","No","Yes","No","No"
1728957,0,8,0,118,154,208,0,0,0,0,14,"No",23,0.91,0.93,0,"No","No","No","Yes","No","Yes"
1719977,3,12,0,0,0,0,0,1,1,1,0,"No",0,0.74,0.74,0,"No","No","No","Yes","No","No"
1511647,14,2,0,0,0,0,0,0,0,0,0,"No",0,0.88,0.76,0,"Yes","No","Yes","Yes","No","No"
1806039,223,8,20,520,880,1240,146,428,868,1316,138,"No",40,0.82,0.82,0,"No","No","No","Yes","No","Yes"
2160314,43,8,0,7,67,109,5,47,132,209,15,"No",0,0.81,0.54,0,"No","No","No","Yes","No","No"
2053362,145,8,65,135,234,366,22,116,231,356,40,"No",0,0.83,0.85,0,"No","No","No","Yes","No","No"
2070399,2,8,0,19,33,49,9,26,54,67,4,"No",0,0.57,0.44,1,"No","No","No","Yes","No","Yes"
1346788,53,2,0,0,0,0,0,0,1,2,0,"No",0,0.19,0.16,0,"Yes","No","No","Yes","No","No"
1480881,0,2,0,5,8,9,0,0,0,0,0,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","No"
1135186,10,12,10,0,0,0,0,0,0,0,1,"No",0,0.63,0.63,0,"Yes","No","No","Yes","No","No"
2173960,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
1365406,143,8,4,8,37,57,25,71,173,317,26,"No",0,0.31,0.41,0,"No","No","No","Yes","No","No"
1568790,26,8,0,0,0,0,0,2,6,8,3,"No",0,0.85,0.9,0,"No","No","No","Yes","No","No"
1571303,473,3,413,1031,1983,2991,405,1311,2495,3714,510,"No",0,0.75,0.64,0,"No","No","No","Yes","No","No"
2015950,8,8,0,0,0,0,2,2,2,3,0,"No",0,1,0.92,0,"No","No","No","Yes","No","No"
1795684,13,12,8,0,0,0,0,0,0,0,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
1860587,1,9,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.96,0,"No","No","No","Yes","No","No"
1235555,-9,8,0,580,940,1300,110,317,659,1056,47,"No",0,0.99,0.98,11,"No","No","No","Yes","No","Yes"
2993833,12,2,0,0,0,0,1,1,1,1,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
3201255,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","Yes","Yes","No","No"
2264947,5,12,0,0,1,1,0,0,0,0,0,"No",0,0.73,0.76,0,"Yes","No","No","Yes","No","No"
1994396,16,2,0,0,0,0,2,3,3,3,0,"No",0,0.76,0.78,0,"No","No","No","Yes","No","No"
2851188,3,4,0,2,5,7,0,0,0,0,0,"No",0,0.7,0.66,0,"Yes","No","No","Yes","No","No"
1861571,151,8,0,1120,1680,2520,311,1072,2070,2953,551,"No",0,0.13,0.09,2,"No","No","Yes","Yes","No","Yes"
2201650,0,2,0,16,22,22,2,6,17,19,0,"No",0,0.22,0.38,0,"Yes","No","No","No","No","Yes"
1836821,194,NA,0,0,0,0,0,3,12,23,1,"No",0,-99,-99,0,"Yes","No","No","No","No","No"
1529009,100,12,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.86,0,"No","No","No","Yes","No","No"
3158549,675,8,123,22,22,968,119,305,560,826,93,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
1535222,10,2,0,0,0,0,0,0,0,1,1,"No",0,0.44,0.66,0,"Yes","No","No","Yes","No","No"
3149363,6,2,0,47,47,47,0,0,0,0,0,"No",0,0,0,0,"No","No","Yes","Yes","No","No"
1683474,20,8,0,0,0,0,2,5,7,11,2,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1710776,41,9,0,240,330,510,140,180,295,373,74,"No",0,0.94,0.9,0,"No","No","No","Yes","No","Yes"
3173210,19,8,6,30,53,69,14,15,38,63,6,"No",0,0.99,0.92,0,"No","No","No","Yes","No","No"
2826578,10,2,0,0,5,10,3,8,12,26,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1140048,32,8,0,0,0,0,0,1,2,6,2,"No",0,0.78,0.88,0,"No","No","No","Yes","No","No"
1651907,0,NA,0,0,0,0,0,0,0,0,0,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
2282623,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.05,0.04,0,"No","No","No","Yes","No","No"
